iso3,name,population,gdp_per_capita,gdp_growth,military_expenditure,literacy_rate,human_capital_index,health_expenditure,tertiary_enrollment,science_investment,male_population_pct,life_expectancy
PHL,Philippines,115843670,0.013084232496013138,0.4582408621770893,0.03649268271992946,0.9762385650908566,0.3818426916909396,0.146515717360331,0.2759022110249965,0.042613331650840726,49.8811087390446,0.4805410834222585
POL,Poland,36559233,0.08646871622358838,0.4203931849425438,0.11873246996795707,0,0.7854664690916726,0.26150841708031175,0.4820054574010485,0.24435471150509483,48.4491284601359,0.7461790250945013
PRT,Portugal,10694681,0.10102374857118772,0.40776481785635615,0.04253687387258916,0,0.8124641575738188,0.34600148877878995,0.46209032768716557,0.2663837975961387,47.6335818699371,0.8708783764129151
PRI,Puerto Rico (US),3203295,0.13595113479772497,0.42250551687793175,0,0,0,0,0.4636193577455256,0,47.0838192426569,0.8557843198794803
QAT,Qatar,2857822,0.2657194232949962,0.41089133086930996,0.1868987404180743,0,0.5891801667537421,0.04646447090904474,0.24886013182725544,0.1063897914760718,71.2805932772453,0.8752432364572219
ROU,Romania,19051804,0.06901329548557714,0.3903774492971152,0.06479248371683423,0.9869545527899842,0.49797283734441283,0.17010712815139056,0.32361019613178116,0.08051831288053252,48.4337279953687,0.6849393191063307
RUS,Russian Federation,143533851,0.050974672802937555,0.4390919287229224,0.20294301443439527,0.9989128793991653,0.6634754257097379,0.2219396513541289,0.3557291189397295,0.14684532635098899,46.4057179283339,0.5902168038691263
RWA,Rwanda,14256567,0.0027111831442698333,0.5036910314691248,0.03426829137188056,0.6701351441978094,0.14965407889536542,0.14751965440351303,0.0421128345956191,0.12230669737215685,48.7828381124292,0.41999874458602715
WSM,Samoa,218019,0.01797698478287238,0.4448325916524819,0,0,0.43709358398187764,0.21171762016551185,0.0828066097693072,0,50.3598310239016,0.5395455401418616
SMR,San Marino,33977,0.2073107098450589,0.38307293139814186,0,0.9986023242934668,0,0.20501262637939993,0.3382549291710138,0,49.1706619814776,0.978657962463122
STP,Sao Tome and Principe,235536,0.011366742558366486,0.3929918838724731,0,0,0,0.17258767195718724,0,0,49.706840114292,0.4792542841001821
SAU,Saudi Arabia,35300280,0.12128012524196297,0.40573048322300015,0.21008460845539892,0.9678521553898789,0.48470059459684023,0.16926125357149335,0.5002719705625635,0.09923499164011483,60.5353994240043,0.7641390998681815
SEN,Senegal,18501984,0.005399202946162486,0.4634774612930469,0.043530956579832566,0.22907283956848845,0.21868976855450095,0.11631457551936927,0.0785238483933354,0,50.8332025365496,0.4484652564183042
SRB,Serbia,6586476,0.046770754835732925,0.4334871225911212,0.07342255448000899,0.9897499042030505,0.6552825667866944,0.2602483224997665,0.41844037211089247,0.1472743619672545,47.4423326092869,0.6695528429768001
SYC,Seychelles,121354,0.061294303619318216,0.4266063706184458,0.03227334496503006,0,0.5806821288325114,0.12249520563547095,0.07362686562567415,0,55.1641644558267,0.6798104937298193
SLE,Sierra Leone,8642022,0.002040536941548118,0.4383651073707776,0.011451937963829806,0,0.1209718185761587,0.13167300660158804,0,0,49.8722463478748,0.23002322515849602
SGP,Singapore,6036860,0.31431652819864003,0.43971214513794743,0.08058918111721418,0.9635036729865399,1.0,0.12285430702924206,0.5827375073411863,0.2842550238177861,51.6671818931083,0.9011154812445736
SXM,Sint Maarten (Dutch part),43350,0.14334865069754926,0.4199894113700052,0,0,0,0,0.031291987603628106,0,48.6632372955641,0.6871194526395081
SVK,Slovak Republic,5422069,0.0895582394126793,0.40490880266555684,0.05644185442934863,0,0.6355052835382259,0.2339039041419116,0.3193408478684697,0.16207135871794065,48.8201229034859,0.7449542309747381
SVN,Slovenia,2127400,0.11842855365038452,0.40196355478595625,0.036078369736762046,0,0.8227407153880676,0.3318610821425068,0.47687294604888153,0.33561942017098334,50.2459766545193,0.8678163911135053
SLB,Solomon Islands,819198,0.005956350649496171,0.4199547391105764,0,0,0.21828435124175022,0.15670221216017172,0,0,51.1288493488135,0.5040173247128241
SOM,"Somalia, Fed. Rep.",19009151,0.0014250858510911051,0.4357814446743852,0.04409187166393271,0.28746697463875026,0,0.09384015152741328,0,0,50.0958196397093,0.13596133324963908
ZAF,South Africa,64007187,0.02101508017798271,0.38496145950072685,0.018356613579288385,0.8625563199563586,0.22778365629499434,0.2943407984724693,0.12874642409412623,0.09601249250765008,48.6710226567373,0.36648672399723803
SSD,South Sudan,11943408,0,0,0.05501581415420925,0,0.02534314755714058,0.3991553319486804,0,0,49.1849897449706,0.0973887389366644
ESP,Spain,48848840,0.1219928363638134,0.42645821664821754,0.03962632840644321,0.9953408440037035,0.7431961341693899,0.30641191932330003,0.5610841508270275,0.2346335846556674,49.0955150629005,0.9181094996562927
LKA,Sri Lanka,21916000,0.014928462915967788,0.4485317470007053,0.03943115549575403,0.8872495386698567,0.5220351056289149,0.09147250027638196,0.11181282632823522,0.015610902552130984,48.3802175118861,0.7230242922603728
KNA,St. Kitts and Nevis,46843,0.08249726494517028,0.38179825005954365,0,0,0.5013665333182571,0.17115278327622244,0,0,47.8684115022522,0.5538258740819787
LCA,St. Lucia,179744,0.0485166031580664,0.4326604872092384,0,0,0.5292529744679922,0.13209986751595032,0.07673605980259136,0,49.3718844578957,0.5715585964471785
MAF,St. Martin (French part),26129,0.07453194496279843,0.4469869256862483,0,0,0,0,0,0,46.5000574074783,0.8098361684765553
VCT,St. Vincent and the Grenadines,100616,0.03920259555190434,0.4350772576261273,0,0,0.4114254735486758,0.12073230956128224,0.23951167736780182,0,50.9223185179296,0.5256104450442536
SDN,Sudan,50448963,0.0026588974030024117,0.17893939859167768,0.02490140323643355,0,0.14606670382992018,0.05919851020006243,0,0,49.5803035634251,0.37304626200489616
SUR,Suriname,634431,0.02342872218795624,0.4018152125886556,0,0,0,0.15837119587549006,0.0,0,49.9543685601744,0.600150649676731
SWE,Sweden,10569709,0.19771236986705,0.38901433095562793,0.05606222732642809,0,0.8574136353834352,0.38382642207914475,0.5009774910875043,0.5668459572857188,50.3661497469737,0.9236210731952262
CHE,Switzerland,9005582,0.36061587860160066,0.39586689122282054,0.0188698265777067,0,0.7906180894343892,0.402296961733779,0.43665297247610424,0.5072226253194108,49.6775603621618,0.9344145713756419
SYR,Syrian Arab Republic,24672760,0.0028919343124314202,0.3877740009230962,0,0.913340551577148,0,0.053699603275789355,0,0.005691031262815862,50.0194141231058,0.5625823865419624
TJK,Tajikistan,10590927,0.003898011085169282,0.49671919947118265,0.051704361054617176,0,0.3616794706402431,0.23721394255527947,0.20346987960462118,0.013186535852866024,49.13636463207,0.5427154604230747
TZA,Tanzania,68560157,0.0033611972234683825,0.45588636168940433,0.031562829098862294,0.6615933977003523,0.167155455269895,0.06697530263366135,0.008935171212151437,0,49.5670495620364,0.3947335383842824
THA,Thailand,71668011,0.02476595193265574,0.4134790403372129,0.029358531237055743,0.8617797544612229,0.540736044465229,0.12464927834971347,0.28614014007574523,0.14672229407867757,48.6903285204887,0.6882493252149895
TLS,Timor-Leste,1400638,0.003865932021904992,0.24804798618476048,0.07542809371311351,0.5247709463553671,0.27690951072390285,0.3210504999169689,0.174686012600987,0,50.4147395686823,0.41645220011298717
TGO,Togo,9515236,0.003127216947241032,0.4701770184490032,0.056092871069686946,0.574468057375322,0.23870232776599895,0.18560524274690274,0,0.03410202214580901,50.3319466098315,0.26049839934718483
TON,Tonga,104175,0.018875985081008274,0.41700751648018775,0,0.9919242638919793,0.4076447237589808,0.23420494474420311,0.24789599763187065,0,47.2407007439405,0.5785889146946204
TTO,Trinidad and Tobago,1368333,0.06433336921863846,0.41301564159937476,0.024786305749343335,0,0.5308240172827898,0.24062140958745373,0.13093368236841932,0.006987602132559387,49.4345336394784,0.5957567007720798
TUN,Tunisia,12277109,0.013766368100124927,0.4003017640663675,0.07084295718396263,0.7864575224361547,0.38328579876214863,0.2584644193051452,0.21873996431537698,0,49.4287620970051,0.6928629715648735
TUR,Turkiye,85518661,0.05446237232638958,0.4246446800941551,0.053878026994188484,0.9574468412837103,0.6087382040530476,0.1144551765665163,0.6356293371063826,0.2233745544023471,49.9138181996313,0.7151465695813196
TKM,Turkmenistan,7494498,0.02306340563169473,0.46687169128426076,0,0.9984469874969875,0,0.1619123312448645,0.10986736916015725,0.013235433294425692,49.0776300160464,0.4885443474985875
TCA,Turks and Caicos Islands,46535,0.12956805465933777,0.4574566417438778,0,0,0,0,0.13957368824641328,0,50.050499623939,0.7389994350637122
TUV,Tuvalu,9646,0.02128468773673881,0.4321071652849051,0,1.0,0.26544145618269255,1.0,0.10325959620024651,0,51.1664074650078,0.39620864980227233
UGA,Uganda,50015092,0.002983118917010551,0.4634068321851227,0.05268794689365768,0.6434229025918604,0.15752451133694814,0.11293196528927515,0,0.06817407489195244,49.5952821600328,0.4347498587659279
UKR,Ukraine,37860221,0.01796515473608223,0.41876489220859037,1.0,0,0.5783128319094263,0.26690164057839794,0.5206222193574012,0.05738193633868577,46.481637112429,0.6294959512899376
ARE,United Arab Emirates,10986400,0.17393054371383365,0.4340822165248349,0,0.9815188312985524,0.649164275734298,0.14145910733950698,0.37633436969470924,0.2348023596958895,63.9014198528012,0.8924110225346809
GBR,United Kingdom,69226000,0.18426079883516072,0.3933673379356955,0.06422483141669201,0,0.8362829319767876,0.3806535500198159,0.4789274994957805,0.42115681882709244,49.2412218306377,0.8396162720022784
USA,United States,340110988,0.2929808447079917,0.4170481208701057,0.09736916261563071,0,0.6981051255411329,0.5964962112004195,0.47245110094621784,0.5427726426701158,50.2426685062395,0.7612593026940869
URY,Uruguay,3386588,0.08230913597545944,0.4215276274206738,0.06515239970437868,0.9830719622888234,0.5227771532328814,0.2985797222155349,0.4760916450615206,0.10976213760686458,48.5019283426057,0.7423262820915199
UZB,Uzbekistan,36361859,0.010223972271205835,0.46972168318656693,0,1.0,0.5637060397794944,0.21024636251186937,0.3521583039357375,0.01546894223792549,50.447673756174,0.5615780553637564
VUT,Vanuatu,327777,0.011089454191383604,0.390749469395124,0,0.8130144272456243,0.2774950627810936,0.10837763858050557,0,0,50.4809672429731,0.5341472600590044
VEN,"Venezuela, RB",28405543,0.013893037357896808,0.4526706185639597,0.012560959776256332,0,0,0.09508139516634757,0,0,49.4053537367689,0.5661289310150023
VNM,Viet Nam,100987686,0.015629418528592277,0.47812199626425383,0,0.9398974563866176,0.6780201268998802,0.12555049317071035,0.21548192780872324,0.06442947727057637,48.9776535725356,0.6308769066599713
VIR,Virgin Islands (U.S.),104377,0.1532461482874239,0.35873016427300813,0,0,0,0,0,0,47.6031753509846,0.8202790693401889
PSE,West Bank and Gaza,5289152,0.008245411495135704,0.0,0,0.9679912113980303,0.49083877098289513,0.3651306713903133,0.25791949001315384,0,49.6443689798984,0.4575356223714768
YEM,"Yemen, Rep.",40583164,0,0,0,0,0.1381333688022764,0.3248465158069068,0,0,50.6565678319216,0.4646287113175568
ZMB,Zambia,21314956,0.003362561153608852,0.43164165786425324,0.03673720209069109,0.561577828474526,0.17922849065092572,0.18056375431285304,0,0,49.4968907980336,0.3732659594501289
ZWE,Zimbabwe,16634373,0.007914944032725767,0.4021198281344312,0.008216406925724035,0,0.29832007991063403,0.06208475059863258,0.03188434850029749,0,47.666891181705,0.2645471094093278
